RSSI-Value,MAC-Address,Timestamp,Distance
-67,C9:37:DB:BF:52:1D,2024-11-29 17:58:00,0
-76,C8:EF:3A:76:54:A1,2024-11-29 17:58:00,0
-25,D9:79:D7:AD:CE:16,2024-11-29 17:58:00,0
-18,E7:A1:E2:47:03:70,2024-11-29 17:58:01,0
-23,DA:D5:0B:1C:BC:D4,2024-11-29 17:58:02,0
-19,DD:AE:9B:D3:E9:0F,2024-11-29 17:58:02,0
-38,FC:7E:B7:72:64:78,2024-11-29 17:58:02,0
-40,FC:7E:B7:72:64:78,2024-11-29 17:58:03,0
-17,CB:20:7B:0A:C3:8C,2024-11-29 17:58:03,0
-23,F3:AE:91:B7:4D:BD,2024-11-29 17:58:03,0
-19,CC:66:C1:E5:59:38,2024-11-29 17:58:03,0
-18,D0:21:5D:52:71:07,2024-11-29 17:58:04,0
-21,D9:79:D7:AD:CE:16,2024-11-29 17:58:04,0
-20,E7:A1:E2:47:03:70,2024-11-29 17:58:05,0
-19,DA:D5:0B:1C:BC:D4,2024-11-29 17:58:06,0
-21,DD:AE:9B:D3:E9:0F,2024-11-29 17:58:06,0
-38,FC:7E:B7:72:64:78,2024-11-29 17:58:07,0
-18,CC:66:C1:E5:59:38,2024-11-29 17:58:07,0
-20,D0:21:5D:52:71:07,2024-11-29 17:58:08,0
-18,DA:D5:0B:1C:BC:D4,2024-11-29 17:58:08,0
-26,EC:51:B6:4E:2A:E7,2024-11-29 17:58:08,0
-70,C9:37:DB:BF:52:1D,2024-11-29 17:58:08,0
-73,C8:EF:3A:76:54:A1,2024-11-29 17:58:08,0
-27,CF:2C:7E:31:53:25,2024-11-29 17:58:08,0
-21,D9:79:D7:AD:CE:16,2024-11-29 17:58:08,0
-40,FC:7E:B7:72:64:78,2024-11-29 17:58:09,0
-17,CB:20:7B:0A:C3:8C,2024-11-29 17:58:09,0
-26,F3:AE:91:B7:4D:BD,2024-11-29 17:58:09,0
-20,E7:A1:E2:47:03:70,2024-11-29 17:58:09,0
-21,DD:AE:9B:D3:E9:0F,2024-11-29 17:58:10,0
-18,CC:66:C1:E5:59:38,2024-11-29 17:58:11,0
-18,D0:21:5D:52:71:07,2024-11-29 17:58:12,0
-24,DA:D5:0B:1C:BC:D4,2024-11-29 17:58:12,0
-23,EC:51:B6:4E:2A:E7,2024-11-29 17:58:12,0
-62,C9:37:DB:BF:52:1D,2024-11-29 17:58:12,0
-68,C8:EF:3A:76:54:A1,2024-11-29 17:58:12,0
-21,D9:79:D7:AD:CE:16,2024-11-29 17:58:12,0
-23,F3:AE:91:B7:4D:BD,2024-11-29 17:58:13,0
-18,E7:A1:E2:47:03:70,2024-11-29 17:58:13,0
-20,D0:21:5D:52:71:07,2024-11-29 17:58:14,0
-19,DD:AE:9B:D3:E9:0F,2024-11-29 17:58:14,0
-27,CF:2C:7E:31:53:25,2024-11-29 17:58:14,0
-17,CB:20:7B:0A:C3:8C,2024-11-29 17:58:15,0
-18,CC:66:C1:E5:59:38,2024-11-29 17:58:15,0
-40,FC:7E:B7:72:64:78,2024-11-29 17:58:15,0
-19,DA:D5:0B:1C:BC:D4,2024-11-29 17:58:16,0
-26,EC:51:B6:4E:2A:E7,2024-11-29 17:58:16,0
-70,C9:37:DB:BF:52:1D,2024-11-29 17:58:16,0
-71,C8:EF:3A:76:54:A1,2024-11-29 17:58:16,0
-21,D9:79:D7:AD:CE:16,2024-11-29 17:58:16,0
-23,F3:AE:91:B7:4D:BD,2024-11-29 17:58:17,0
-18,E7:A1:E2:47:03:70,2024-11-29 17:58:17,0
-17,D0:21:5D:52:71:07,2024-11-29 17:58:18,0
-19,DD:AE:9B:D3:E9:0F,2024-11-29 17:58:18,0
-25,CF:2C:7E:31:53:25,2024-11-29 17:58:18,0
-17,CB:20:7B:0A:C3:8C,2024-11-29 17:58:19,0
-26,F3:AE:91:B7:4D:BD,2024-11-29 17:58:19,0
-20,E7:A1:E2:47:03:70,2024-11-29 17:58:19,0
-18,D0:21:5D:52:71:07,2024-11-29 17:58:20,0
-23,DA:D5:0B:1C:BC:D4,2024-11-29 17:58:20,0
-23,EC:51:B6:4E:2A:E7,2024-11-29 17:58:20,0
-60,C9:37:DB:BF:52:1D,2024-11-29 17:58:20,0
-18,CC:66:C1:E5:59:38,2024-11-29 17:58:21,0
-40,FC:7E:B7:72:64:78,2024-11-29 17:58:21,0
