RSSI-Value,MAC-Address,Timestamp,Distance
-21,DE:4A:54:FD:8E:85,2024-09-12 09:45:35,0
-24,DC:FB:FD:B9:DF:CA,2024-09-12 09:45:35,0
-23,E0:BC:5B:2B:59:29,2024-09-12 09:45:35,0
-19,F5:D8:58:74:5F:29,2024-09-12 09:45:35,0
-23,E0:CE:45:2B:3E:B8,2024-09-12 09:45:36,0
-30,E0:EA:73:3C:63:02,2024-09-12 09:45:36,0
-18,E8:9B:11:7B:D7:0F,2024-09-12 09:45:37,0
-26,D1:EE:48:99:9E:08,2024-09-12 09:45:37,0
-21,D9:7C:E2:5D:4B:A2,2024-09-12 09:45:37,0
-21,E7:8C:00:9C:55:50,2024-09-12 09:45:38,0
-20,EB:A1:FF:D8:65:FE,2024-09-12 09:45:38,0
-21,DE:4A:54:FD:8E:85,2024-09-12 09:45:39,0
-24,DC:FB:FD:B9:DF:CA,2024-09-12 09:45:39,0
-23,E0:BC:5B:2B:59:29,2024-09-12 09:45:39,0
-19,F5:D8:58:74:5F:29,2024-09-12 09:45:39,0
-23,E0:CE:45:2B:3E:B8,2024-09-12 09:45:40,0
-24,EB:A1:FF:D8:65:FE,2024-09-12 09:45:40,0
-30,E0:EA:73:3C:63:02,2024-09-12 09:45:40,0
-26,D1:EE:48:99:9E:08,2024-09-12 09:45:41,0
-21,D9:7C:E2:5D:4B:A2,2024-09-12 09:45:41,0
-21,E7:8C:00:9C:55:50,2024-09-12 09:45:42,0
-30,E0:EA:73:3C:63:02,2024-09-12 09:45:42,0
-20,DE:4A:54:FD:8E:85,2024-09-12 09:45:43,0
-23,DC:FB:FD:B9:DF:CA,2024-09-12 09:45:43,0
-21,E0:BC:5B:2B:59:29,2024-09-12 09:45:43,0
-22,E0:CE:45:2B:3E:B8,2024-09-12 09:45:44,0
-20,EB:A1:FF:D8:65:FE,2024-09-12 09:45:44,0
-17,F5:D8:58:74:5F:29,2024-09-12 09:45:45,0
-18,D9:7C:E2:5D:4B:A2,2024-09-12 09:45:45,0
-30,E0:EA:73:3C:63:02,2024-09-12 09:45:46,0
-18,E8:9B:11:7B:D7:0F,2024-09-12 09:45:47,0
-26,D1:EE:48:99:9E:08,2024-09-12 09:45:47,0
-20,DE:4A:54:FD:8E:85,2024-09-12 09:45:47,0
-22,DC:FB:FD:B9:DF:CA,2024-09-12 09:45:47,0
-20,E0:BC:5B:2B:59:29,2024-09-12 09:45:47,0
-25,E0:CE:45:2B:3E:B8,2024-09-12 09:45:48,0
-21,E7:8C:00:9C:55:50,2024-09-12 09:45:48,0
-19,EB:A1:FF:D8:65:FE,2024-09-12 09:45:48,0
-20,DE:4A:54:FD:8E:85,2024-09-12 09:45:49,0
-23,DC:FB:FD:B9:DF:CA,2024-09-12 09:45:49,0
-18,D9:7C:E2:5D:4B:A2,2024-09-12 09:45:49,0
-34,E0:EA:73:3C:63:02,2024-09-12 09:45:50,0
-18,E8:9B:11:7B:D7:0F,2024-09-12 09:45:51,0
-23,D1:EE:48:99:9E:08,2024-09-12 09:45:51,0
-20,E0:BC:5B:2B:59:29,2024-09-12 09:45:51,0
-17,F5:D8:58:74:5F:29,2024-09-12 09:45:51,0
-18,D9:7C:E2:5D:4B:A2,2024-09-12 09:45:51,0
-25,E0:CE:45:2B:3E:B8,2024-09-12 09:45:52,0
-21,E7:8C:00:9C:55:50,2024-09-12 09:45:52,0
-19,EB:A1:FF:D8:65:FE,2024-09-12 09:45:52,0
-20,DE:4A:54:FD:8E:85,2024-09-12 09:45:53,0
-34,E0:EA:73:3C:63:02,2024-09-12 09:45:54,0
