macAddress;timestampInMilliSeconds;lat;lng;type;id
66:81:22:02:47:DA;1669202313637;47.3932608;8.5292792;Chipolo ONE Spot;1
DC:97:9B:B4:20:10;1669202318661;47.3931942;8.5292325;AppleDevice;2
54:F7:25:DD:D8:EC;1669202323140;47.3931405;8.5292048;Chipolo ONE Spot;3
41:10:8C:CF:00:04;1669202315061;47.3932608;8.5292792;AppleDevice;4
FB:7C:24:F0:C2:55;1669202318713;47.3931942;8.5292325;AppleDevice;5
4C:80:FF:0B:85:AE;1669202313677;47.3932608;8.5292792;AppleDevice;6
F9:3F:96:AD:86:95;1669202315883;47.3932608;8.5292792;AppleDevice;7
75:53:64:3D:FB:E7;1669202322330;47.3931405;8.5292048;AppleDevice;8
EC:A9:07:0C:4E:18;1669202322350;47.3931405;8.5292048;AppleDevice;9
EC:81:93:56:99:F8;1669202315112;47.3932608;8.5292792;Unknown;10
6B:9C:0B:AA:BE:E9;1669202321584;47.3931942;8.5292325;Chipolo ONE Spot;11
E1:F8:FF:95:1E:EE;1669202320876;47.3931942;8.5292325;AppleDevice;12
43:D1:7C:BD:23:66;1669202313727;47.3932608;8.5292792;AirPods;13
D9:94:C2:FE:94:1F;1669202315887;47.3932608;8.5292792;AppleDevice;14
EC:81:93:A6:03:5A;1669202321628;47.3931942;8.5292325;Unknown;15
41:5F:34:B6:39:13;1669202313676;47.3932608;8.5292792;AirTag;16
CE:D4:CF:42:C9:29;1669202319536;47.3931942;8.5292325;AppleDevice;17
29:87:5E:C8:F5:97;1669202318677;47.3931942;8.5292325;AppleDevice;18
7A:96:FD:75:DA:72;1669202313679;47.3932608;8.5292792;AppleDevice;19
6C:F3:A5:3F:6E:73;1669202313644;47.3932608;8.5292792;AppleDevice;20
3E:B5:CC:74:0E:01;1669202315135;47.3932608;8.5292792;AppleDevice;21
40:CB:C0:F3:A9:B7;1669202317975;47.3931942;8.5292325;AppleDevice;22
60:F6:61:69:DB:97;1669202313665;47.3932608;8.5292792;AirTag;23
CD:80:30:A1:50:75;1669202314408;47.3932608;8.5292792;AppleDevice;24
43:D9:B8:15:EE:03;1669202314424;47.3932608;8.5292792;Chipolo ONE Spot;25
1A:8B:A3:71:30:BC;1669202317348;47.3931942;8.5292325;AppleDevice;26
B9:D7:13:10:10:00;1669202313626;47.3932608;8.5292792;Tier;27
47:F1:66:DA:8A:1A;1669202313662;47.3932608;8.5292792;Chipolo ONE Spot;28
50:DE:06:82:10:9F;1669202313687;47.3932608;8.5292792;AppleDevice;29
62:86:A2:2E:E6:48;1669202314346;47.3932608;8.5292792;Chipolo ONE Spot;30
00:1C:97:13:97:9F;1669202320893;47.3931942;8.5292325;PROCHBT001;31
B0:22:7A:AC:42:6D;1669202315895;47.3932608;8.5292792;Unknown;32
EB:3B:8C:B5:B9:F1;1669202317415;47.3931942;8.5292325;AppleDevice;33
6B:15:F4:28:8F:5F;1669202317984;47.3931942;8.5292325;Galaxy SmartTag+;34
E0:BF:B0:85:79:16;1669202318760;47.3931942;8.5292325;AppleDevice;35
E7:1B:52:1B:85:1E;1669202318095;47.3931942;8.5292325;AppleDevice;36
68:09:8C:4B:09:65;1669202321592;47.3931942;8.5292325;AirTag;37
64:D2:C4:E6:B6:89;1669202318754;47.3931942;8.5292325;AppleDevice;38
8C:79:F5:11:91:4D;1669202318113;47.3931942;8.5292325;Unknown;39
70:B1:3D:C4:BF:39;1669202314348;47.3932608;8.5292792;Unknown;40
FA:B4:6A:C4:3B:2F;1669202315138;47.3932608;8.5292792;ENVY Photo 6200 series;41
70:53:8A:4F:FF:95;1669202317399;47.3931942;8.5292325;LE-Saras Bose;42
DB:EE:05:2C:9F:97;1669202317259;47.3931942;8.5292325;Tile;43
6D:81:43:16:1A:F1;1669202315041;47.3932608;8.5292792;Chipolo ONE Spot;44
14:DB:25:42:A4:D3;1669202318764;47.3931942;8.5292325;AppleDevice;45
42:97:02:B0:DE:19;1669202323193;47.3931405;8.5292048;Chipolo ONE Spot;46
59:FF:AC:8C:41:CD;1669202321617;47.3931942;8.5292325;AirPods;47
0F:94:87:F6:C6:C8;1669202318106;47.3931942;8.5292325;AppleDevice;48
7F:74:EC:28:4E:8F;1669202314306;47.3932608;8.5292792;AirTag;49
54:2D:32:7C:C5:0D;1669202315128;47.3932608;8.5292792;Chipolo ONE Spot;50
5E:71:9D:AF:7B:C9;1669202313646;47.3932608;8.5292792;AppleDevice;51
44:5C:E9:AC:25:05;1669202313708;47.3932608;8.5292792;Unknown;52
DE:DB:73:46:87:17;1669202322370;47.3931405;8.5292048;AppleDevice;53
71:F9:27:A7:C7:63;1669202313700;47.3932608;8.5292792;AppleDevice;54
F1:10:0C:96:A6:C5;1669202319510;47.3931942;8.5292325;AppleDevice;55
63:07:46:6A:95:74;1669202315123;47.3932608;8.5292792;Chipolo ONE Spot;56
5A:98:51:43:AF:5D;1669202314337;47.3932608;8.5292792;Apple Pencil;57
BA:95:9F:3F:9B:D7;1669202313653;47.3932608;8.5292792;Tier;58
22:7B:12:98:BA:CE;1669202315055;47.3932608;8.5292792;Unknown;59
C0:9B:57:AF:41:12;1669202315759;47.3932608;8.5292792;AppleDevice;60
71:92:4D:98:BE:48;1669202315892;47.3932608;8.5292792;AppleDevice;61
CE:0B:70:15:82:5D;1669202319472;47.3931942;8.5292325;AppleDevice;62
31:72:A3:B0:C9:05;1669202315876;47.3932608;8.5292792;AppleDevice;63
24:4B:03:87:70:10;1669202320900;47.3931942;8.5292325;Unknown;64
6F:F4:16:97:4C:75;1669202314343;47.3932608;8.5292792;Unknown;65
52:5A:83:30:15:A1;1669202313649;47.3932608;8.5292792;Unknown;66
68:72:C3:81:98:E9;1669202313659;47.3932608;8.5292792;Unknown;67
19:4A:E3:35:FA:6A;1669202315774;47.3932608;8.5292792;AppleDevice;68
51:3D:C9:93:7C:A2;1669202317273;47.3931942;8.5292325;Unknown;69
56:12:A6:47:C8:9E;1669202313639;47.3932608;8.5292792;AppleDevice;70
6A:CE:DA:07:1C:E5;1669202318028;47.3931942;8.5292325;Chipolo ONE Spot;71
D3:49:6B:10:7A:F1;1669202314332;47.3932608;8.5292792;AppleDevice;72
6B:91:50:9B:5E:4A;1669202322451;47.3931405;8.5292048;AppleDevice;73
00:80:25:E6:93:F9;1669202318767;47.3931942;8.5292325;Chipolo ONE Spot;74
6D:59:7D:AB:11:B9;1669202313667;47.3932608;8.5292792;Chipolo ONE Spot;75
DA:FB:78:C1:26:FD;1669202314406;47.3932608;8.5292792;AppleDevice;76
F2:BB:1B:83:1C:E0;1669202319478;47.3931942;8.5292325;AppleDevice;77
64:E7:D8:3A:FF:E7;1669202314415;47.3932608;8.5292792;Unknown;78
6B:14:91:CA:CB:2E;1669202317389;47.3931942;8.5292325;AirTag;79
D1:2D:13:0C:B7:5E;1669202317277;47.3931942;8.5292325;Hue bulb Schlafzimmer;80
6A:49:91:2B:21:9E;1669202313673;47.3932608;8.5292792;AppleDevice;81
3B:79:E1:B6:9C:16;1669202313712;47.3932608;8.5292792;Unknown;82
23:6F:2C:64:3F:C1;1669202323169;47.3931405;8.5292048;YH-643FC1;83
3A:42:E8:71:86:24;1669202314426;47.3932608;8.5292792;Unknown;84
63:27:E2:DC:63:C7;1669202351550;47.3927173;8.5291766;AppleDevice;85
64:D2:C4:B5:27:18;1669202351584;47.3927173;8.5291766;AppleDevice;86
58:37:76:CD:21:CB;1669202353099;47.3927173;8.5291766;AppleDevice;87
75:53:64:3D:FB:E7;1669202344931;47.3928685;8.5292014;AppleDevice;88
7A:CE:83:DB:79:A0;1669202353816;47.3927173;8.5291766;AppleDevice;89
CE:D4:CF:42:C9:29;1669202345676;47.3928685;8.5292014;AppleDevice;90
3B:79:F4:C7:2D:C5;1669202345677;47.3928685;8.5292014;Unknown;91
7A:96:FD:75:DA:72;1669202342801;47.3928685;8.5292014;AppleDevice;92
3E:B5:CC:74:0E:01;1669202342747;47.3928685;8.5292014;AppleDevice;93
65:F0:17:1A:AA:D9;1669202351568;47.3927173;8.5291766;AirTag;94
1F:EA:C8:FD:F0:20;1669202344941;47.3928685;8.5292014;AppleDevice;95
68:C6:F7:F0:B5:93;1669202345686;47.3928685;8.5292014;AirTag;96
54:DB:44:A4:C5:1D;1669202345615;47.3928685;8.5292014;Chipolo ONE Spot;97
43:D1:7C:BD:23:66;1669202342791;47.3928685;8.5292014;AirPods;98
80:47:86:60:0A:9D;1669202342797;47.3928685;8.5292014;Unknown;99
D0:D0:03:1B:4B:69;1669202352305;47.3927173;8.5291766;Unknown;100
24:4B:03:30:19:5C;1669202344239;47.3928685;8.5292014;Unknown;101
1D:78:7F:D3:77:79;1669202346455;47.3928685;8.5292014;AppleDevice;102
B7:52:C6:2F:67:FD;1669202344312;47.3928685;8.5292014;ES600;103
2F:A4:CC:03:4C:2A;1669202344222;47.3928685;8.5292014;AppleDevice;104
1A:8B:A3:71:30:BC;1669202342828;47.3928685;8.5292014;AppleDevice;105
50:DE:06:82:10:9F;1669202344212;47.3928685;8.5292014;AppleDevice;106
4F:C5:DB:58:08:49;1669202346404;47.3928685;8.5292014;AirTag;107
59:4D:B7:F6:90:25;1669202344943;47.3928685;8.5292014;AppleDevice;108
FE:E8:A6:DF:EB:30;1669202353109;47.3927173;8.5291766;Chipolo ONE Spot;109
6B:15:F4:28:8F:5F;1669202345608;47.3928685;8.5292014;Galaxy SmartTag+;110
8E:89:6B:3F:EF:E8;1669202344194;47.3928685;8.5292014;ES600;111
88:C6:26:EA:85:EF;1669202345671;47.3928685;8.5292014;Unknown;112
7B:34:CE:0A:CF:DF;1669202348538;47.3927827;8.5292047;AirTag;113
E5:DE:50:BE:54:BA;1669202350059;47.3927827;8.5292047;AppleDevice;114
7D:11:DB:21:1E:9C;1669202349294;47.3927827;8.5292047;LE_WF-1000XM4;115
E8:81:10:F2:2E:18;1669202346411;47.3928685;8.5292014;AppleDevice;116
7E:8D:2E:B1:CC:D1;1669202352191;47.3927173;8.5291766;AppleDevice;117
F6:A3:DB:1F:94:49;1669202353083;47.3927173;8.5291766;AirPods;118
E6:88:01:02:C1:84;1669202344939;47.3928685;8.5292014;AppleDevice;119
60:99:DB:DF:EF:56;1669202344911;47.3928685;8.5292014;AppleDevice;120
77:4F:F3:04:47:0F;1669202348551;47.3927827;8.5292047;Unknown;121
B8:4B:A3:90:6B:FD;1669202344218;47.3928685;8.5292014;ES600;122
29:75:68:5F:AF:0C;1669202348547;47.3927827;8.5292047;AppleDevice;123
C9:05:10:5A:26:07;1669202352212;47.3927173;8.5291766;AppleDevice;124
F6:BE:9C:27:5D:65;1669202344936;47.3928685;8.5292014;AppleDevice;125
D4:9D:C0:84:D5:6F;1669202344215;47.3928685;8.5292014;Unknown;126
59:8C:19:C5:21:86;1669202348532;47.3927827;8.5292047;AppleDevice;127
2B:94:57:80:14:2E;1669202349316;47.3927827;8.5292047;AppleDevice;128
68:27:37:B3:BE:37;1669202351604;47.3927173;8.5291766;Unknown;129
77:94:2F:13:8D:50;1669202346428;47.3928685;8.5292014;Chipolo ONE Spot;130
D3:49:6B:10:7A:F1;1669202346396;47.3928685;8.5292014;AppleDevice;131
7C:DB:3F:55:11:F8;1669202346392;47.3928685;8.5292014;Chipolo ONE Spot;132
43:69:0F:77:EC:80;1669202352199;47.3927173;8.5291766;AppleDevice;133
2E:E3:A2:0D:89:E4;1669202353777;47.3927173;8.5291766;AppleDevice;134
EB:7E:E1:60:29:DC;1669202353106;47.3927173;8.5291766;AirTag;135
64:E7:D8:3A:FF:E7;1669202346515;47.3928685;8.5292014;Unknown;136
B8:BC:5B:A3:B7:9B;1669202347930;47.3927827;8.5292047;Unknown;137
27:02:1C:C7:75:B7;1669202347945;47.3927827;8.5292047;AppleDevice;138
10:94:97:02:0A:20;1669202342813;47.3928685;8.5292014;Unknown;139
3C:4F:74:83:48:B0;1669202346481;47.3928685;8.5292014;AppleDevice;140
D1:2D:13:0C:B7:5E;1669202346419;47.3928685;8.5292014;Hue bulb Schlafzimmer;141
1C:1B:FD:AC:6F:BE;1669202347937;47.3927827;8.5292047;AppleDevice;142
78:CB:C4:B8:41:5F;1669202342780;47.3928685;8.5292014;AppleDevice;143
54:52:45:47:D1:92;1669202349343;47.3927827;8.5292047;AirTag;144
7A:A4:D1:B3:2B:89;1669202352328;47.3927173;8.5291766;AppleDevice;145
5F:5A:49:F6:31:B4;1669202350157;47.3927827;8.5292047;AppleDevice;146
F5:F3:CE:3D:94:C2;1669202380779;47.3923252;8.5290217;AppleDevice;147
7B:51:A4:FE:E2:CE;1669202375648;47.3923952;8.5290576;Unknown;148
7A:A4:D1:B3:2B:89;1669202374888;47.3923952;8.5290576;AppleDevice;149
E6:88:01:02:C1:84;1669202383014;47.3922394;8.5289816;AppleDevice;150
20:CF:E4:18:2B:F6;1669202373477;47.3923952;8.5290576;Unknown;151
47:97:B6:EA:BC:F1;1669202379293;47.3923252;8.5290217;AirTag;152
EC:81:93:67:56:6E;1669202374898;47.3923952;8.5290576;Unknown;153
64:D2:C4:B5:27:18;1669202377859;47.3923252;8.5290217;AppleDevice;154
3F:E8:76:01:1D:97;1669202373390;47.3923952;8.5290576;Unknown;155
73:F3:67:8D:F0:DE;1669202374159;47.3923952;8.5290576;AppleDevice;156
88:C6:26:7A:B8:FB;1669202374163;47.3923952;8.5290576;Unknown;157
FB:95:1D:D6:80:8C;1669202373368;47.3923952;8.5290576;AppleDevice;158
65:F0:17:1A:AA:D9;1669202374904;47.3923952;8.5290576;AirTag;159
58:37:76:CD:21:CB;1669202374915;47.3923952;8.5290576;AppleDevice;160
00:12:6F:5A:E4:EA;1669202374204;47.3923952;8.5290576;WOBURN II;161
D0:D2:B0:81:75:AB;1669202384393;47.3922394;8.5289816;AppleDevice;162
DD:3A:12:96:62:D9;1669202379284;47.3923252;8.5290217;Chipolo ONE Spot;163
2F:1F:50:23:E3:9C;1669202375641;47.3923952;8.5290576;AppleDevice;164
28:20:8F:19:E3:37;1669202381458;47.3922394;8.5289816;AppleDevice;165
24:4B:03:30:19:5C;1669202373384;47.3923952;8.5290576;Unknown;166
D0:D0:03:1B:4B:69;1669202374273;47.3923952;8.5290576;Unknown;167
6C:4A:85:23:6E:3E;1669202374893;47.3923952;8.5290576;AppleDevice;168
24:4B:03:36:E4:43;1669202374952;47.3923952;8.5290576;Unknown;169
4F:C5:DB:58:08:49;1669202374908;47.3923952;8.5290576;AirTag;170
09:CF:73:51:4B:22;1669202377824;47.3923252;8.5290217;Unknown;171
18:C3:D8:2E:DF:5A;1669202374266;47.3923952;8.5290576;Unknown;172
B9:D7:13:10:10:00;1669202374875;47.3923952;8.5290576;Tier;173
C0:28:8D:34:08:23;1669202378536;47.3923252;8.5290217;Unknown;174
D4:38:DE:C8:A0:C7;1669202374214;47.3923952;8.5290576;Unknown;175
