macAddress;timestampInMilliSeconds;lat;lng;type;id
72:9D:90:D0:92:BB;1669219969618;47.3916421;8.5287885;Galaxy SmartTag+;381
62:48:DB:21:D5:58;1669219976200;47.3915632;8.5287723;Unknown;382
4C:FA:9B:EE:12:9C;1669219971918;47.3916421;8.5287885;AppleDevice;383
74:01:BD:08:74:23;1669219971815;47.3916421;8.5287885;AirPods;384
DC:A2:66:76:9B:3A;1669219975502;47.3915632;8.5287723;Unknown;385
5D:31:AB:44:D0:00;1669219968225;47.3916421;8.5287885;Chipolo ONE Spot;386
C4:DE:C1:12:05:ED;1669219971184;47.3916421;8.5287885;AppleDevice;387
76:35:81:F0:25:6A;1669219968213;47.3916421;8.5287885;AppleDevice;388
16:8C:99:65:22:EC;1669219969641;47.3916421;8.5287885;AppleDevice;389
EA:94:97:1C:0F:B9;1669219971202;47.3916421;8.5287885;AppleDevice;390
43:13:D7:6B:0D:60;1669219972646;47.3915632;8.5287723;AppleDevice;391
CE:14:77:BA:8D:C2;1669219971208;47.3916421;8.5287885;AirTag;392
CE:36:30:08:8B:CD;1669219973290;47.3915632;8.5287723;AppleDevice;393
6A:17:D2:5C:4B:FC;1669219967444;47.3917171;8.5288187;Chipolo ONE Spot;394
D8:E0:E1:A3:A3:68;1669219968116;47.3916421;8.5287885;Unknown;395
4A:A9:18:85:8F:AC;1669220001093;47.3913087;8.5284468;Jabra Evolve2 65;396
27:1D:E2:FD:66:76;1669220000389;47.3913087;8.5284468;AppleDevice;397
0A:97:8C:83:36:5E;1669219996696;47.3913171;8.5285792;Unknown;398
56:1F:C8:AC:17:4D;1669219996712;47.3913171;8.5285792;Unknown;399
66:2E:A9:98:75:B1;1669220000319;47.3913087;8.5284468;Chipolo ONE Spot;400
CB:A2:64:20:CC:EA;1669219997429;47.3913087;8.5284468;AppleDevice;401
F3:33:A2:7C:C2:DE;1669219996655;47.3913171;8.5285792;B4E55332BDE630AEE9;402
D0:D2:B0:98:4E:B5;1669220002517;47.3913481;8.5283296;AppleDevice;403
68:7C:13:D3:66:55;1669220002488;47.3913481;8.5283296;AppleDevice;404
C4:95:56:FA:E4:7C;1669220000410;47.3913087;8.5284468;AppleDevice;405
6E:87:67:54:C0:50;1669220003871;47.3913481;8.5283296;Unknown;406
45:CB:C4:F8:80:FF;1669220001717;47.3913087;8.5284468;AppleDevice;407
C8:EE:F9:BA:24:9B;1669220003865;47.3913481;8.5283296;AppleDevice;408
E3:A4:A2:FF:46:82;1669220000360;47.3913087;8.5284468;AppleDevice;409
F7:DB:87:A9:ED:C7;1669219998036;47.3913087;8.5284468;AppleDevice;410
60:D4:21:40:DA:6F;1669220001784;47.3913087;8.5284468;Chipolo ONE Spot;411
4C:97:5E:8D:DC:2C;1669219996773;47.3913171;8.5285792;AppleDevice;412
1F:3E:59:C3:7F:AB;1669219996701;47.3913171;8.5285792;AppleDevice;413
16:B8:47:98:32:D9;1669219996707;47.3913171;8.5285792;Unknown;414
E9:D8:93:B4:2C:19;1669220001681;47.3913087;8.5284468;AppleDevice;415
18:55:87:DE:C5:E5;1669220007677;47.3914003;8.5282442;Unknown;416
72:33:AC:20:FE:0C;1669219997460;47.3913087;8.5284468;AirTag;417
4A:B1:38:A8:83:B2;1669219997479;47.3913087;8.5284468;AirTag;418
70:56:81:E6:2B:F9;1669220006126;47.3913481;8.5283296;AppleDevice;419
E7:E7:CE:18:F8:D6;1669219996670;47.3913171;8.5285792;F8B3C54EBD7333A3E9;420
54:DC:18:C1:53:A9;1669219998094;47.3913087;8.5284468;Unknown;421
D8:A3:5C:62:F1:C7;1669220005398;47.3913481;8.5283296;Unknown;422
88:C6:26:B4:37:E8;1669220001723;47.3913087;8.5284468;Unknown;423
98:67:2E:A6:C6:45;1669220006131;47.3913481;8.5283296;Tile;424
C2:60:AB:E4:40:DE;1669220001735;47.3913087;8.5284468;AppleDevice;425
E2:29:86:68:09:60;1669220003918;47.3913481;8.5283296;AppleDevice;426
C7:4D:82:B7:F1:5C;1669219998008;47.3913087;8.5284468;AppleDevice;427
64:D2:C4:E8:5C:52;1669220000378;47.3913087;8.5284468;AppleDevice;428
EC:81:93:7A:BC:76;1669219996635;47.3913171;8.5285792;Unknown;429
50:73:13:5A:1F:F7;1669219996693;47.3913171;8.5285792;AppleDevice;430
17:4C:EC:27:E4:84;1669220007578;47.3914003;8.5282442;AppleDevice;431
70:73:CB:E9:2D:25;1669219998028;47.3913087;8.5284468;AppleDevice;432
4D:46:9B:E9:84:74;1669220001061;47.3913087;8.5284468;Unknown;433
70:C8:39:68:FC:11;1669219997470;47.3913087;8.5284468;Unknown;434
40:D5:AA:3C:37:20;1669219998049;47.3913087;8.5284468;AppleDevice;435
64:D2:C4:DF:AA:E5;1669219997466;47.3913087;8.5284468;AppleDevice;436
C4:7A:C4:66:D6:27;1669220000331;47.3913087;8.5284468;Chipolo ONE Spot;437
3B:B4:2C:E7:70:A9;1669220000355;47.3913087;8.5284468;AppleDevice;438
FC:03:9F:50:61:BD;1669219996732;47.3913171;8.5285792;[TV] Samsung Q9 Series (55);439
FD:55:D0:89:1F:40;1669219998930;47.3913087;8.5284468;AppleDevice;440
4A:07:AA:76:AE:C5;1669219997438;47.3913087;8.5284468;Chipolo ONE Spot;441
2A:5A:31:AD:33:CD;1669220001699;47.3913087;8.5284468;Unknown;442
4B:8E:C6:2C:A3:5E;1669219998039;47.3913087;8.5284468;Unknown;443
DE:8A:54:E8:71:F6;1669220003933;47.3913481;8.5283296;AirPods;444
38:2C:7B:94:59:7A;1669219998088;47.3913087;8.5284468;AppleDevice;445
7D:65:62:0D:CB:DA;1669219996650;47.3913171;8.5285792;AirTag;446
88:C6:26:9C:88:25;1669219998021;47.3913087;8.5284468;Unknown;447
77:90:E8:2A:2D:9D;1669219997444;47.3913087;8.5284468;[LG] webOS TV UJ634V;448
74:39:C0:4B:70:E7;1669219996629;47.3913171;8.5285792;AppleDevice;449
50:DE:06:A1:4A:63;1669220002512;47.3913481;8.5283296;AppleDevice;450
6A:81:DF:0D:05:2A;1669220006116;47.3913481;8.5283296;AirPods;451
54:5B:F0:F0:BE:34;1669219996684;47.3913171;8.5285792;AirTag;452
50:50:7D:58:54:30;1669220007619;47.3914003;8.5282442;AirTag;453
52:A0:06:25:08:EF;1669219996666;47.3913171;8.5285792;AppleDevice;454
B0:45:02:D0:F1:6A;1669219997486;47.3913087;8.5284468;Unknown;455
62:48:DB:21:D5:58;1669219998116;47.3913087;8.5284468;Unknown;456
1C:B9:79:8A:BD:D0;1669219996686;47.3913171;8.5285792;Unknown;457
F3:33:5E:7B:2C:25;1669220007630;47.3914003;8.5282442;90676467952230A8E9;458
12:79:70:DB:B7:AF;1669219996646;47.3913171;8.5285792;AppleDevice;459
14:99:E2:21:B6:2B;1669220001656;47.3913087;8.5284468;AppleDevice;460
58:6F:0F:9B:E6:B2;1669220002538;47.3913481;8.5283296;AppleDevice;461
46:BF:A3:AA:7D:2F;1669220005378;47.3913481;8.5283296;Chipolo ONE Spot;462
74:20:14:E7:93:DB;1669219997417;47.3913087;8.5284468;AppleDevice;463
40:4D:89:FD:6B:2E;1669219997483;47.3913087;8.5284468;AirTag;464
90:DD:5D:D8:C6:0D;1669219998917;47.3913087;8.5284468;AppleDevice;465
18:8F:3E:43:F3:D1;1669220001071;47.3913087;8.5284468;Unknown;466
70:B1:3D:C4:BC:A5;1669219996703;47.3913171;8.5285792;Unknown;467
52:EC:4C:4F:52:FD;1669220007641;47.3914003;8.5282442;Chipolo ONE Spot;468
45:46:4C:86:6F:01;1669220001045;47.3913087;8.5284468;Chipolo ONE Spot;469
9C:20:7B:C1:EA:86;1669220003858;47.3913481;8.5283296;AppleDevice;470
15:4B:A3:8A:D9:67;1669219996681;47.3913171;8.5285792;AppleDevice;471
D8:F1:BA:21:A6:ED;1669220000373;47.3913087;8.5284468;AppleDevice;472
1B:81:E3:B0:F9:F9;1669219998032;47.3913087;8.5284468;AppleDevice;473
4A:A9:18:85:8F:AC;1669220029466;47.3915764;8.5279368;Jabra Evolve2 65;474
7A:13:7C:CB:5F:13;1669220033176;47.3916015;8.5278509;AirTag;475
E3:EE:5B:5C:1B:43;1669220035446;47.3916015;8.5278509;AppleDevice;476
41:D5:36:93:5A:01;1669220036713;47.3916354;8.5277562;AirTag;477
4B:C5:ED:10:80:76;1669220026542;47.3915764;8.5279368;AppleDevice;478
68:E2:28:E9:38:72;1669220027369;47.3915764;8.5279368;AppleDevice;479
5D:F6:8B:51:F2:B2;1669220036739;47.3916354;8.5277562;AppleDevice;480
40:8E:8C:25:8A:FE;1669220027287;47.3915764;8.5279368;AppleDevice;481
D0:D2:B0:98:4E:B5;1669220027326;47.3915764;8.5279368;AppleDevice;482
70:A7:41:9C:3B:B4;1669220026556;47.3915764;8.5279368;U6-LR;483
C0:28:8D:49:AC:E3;1669220034596;47.3916015;8.5278509;Unknown;484
00:C3:F4:F7:30:5D;1669220034674;47.3916015;8.5278509;Unknown;485
54:71:9E:07:A2:A4;1669220034618;47.3916015;8.5278509;AirPods;486
09:41:85:56:91:94;1669220028024;47.3915764;8.5279368;AppleDevice;487
C5:5B:B4:A4:45:82;1669220028025;47.3915764;8.5279368;AppleDevice;488
E9:42:2C:5B:C1:A4;1669220033228;47.3916015;8.5278509;AppleDevice;489
5D:26:74:2A:49:BB;1669220027395;47.3915764;8.5279368;LE_WF-C500;490
