macAddress;timestampInMilliSeconds;lat;lng;type;id
4D:78:91:57:68:E3;1669293808886;47.3930188;8.5293028;LE-Glärde's 700;1
C2:A3:F6:88:C7:10;1669293805996;47.3930188;8.5293028;AppleDevice;2
D3:B4:53:FF:94:F0;1669293802384;47.393068;8.5293073;AirPods;3
E4:F8:29:13:4B:61;1669293803791;47.393068;8.5293073;AppleDevice;4
5A:5C:76:98:AA:9B;1669293803836;47.393068;8.5293073;AppleDevice;5
E0:8D:7A:90:0E:33;1669293803830;47.393068;8.5293073;AppleDevice;6
E6:28:B7:B5:12:C3;1669293811170;47.3929605;8.5293198;AppleDevice;7
7C:AC:A3:72:A7:DA;1669293801494;47.393068;8.5293073;AppleDevice;8
EC:A9:07:0C:4E:18;1669293802379;47.393068;8.5293073;AppleDevice;9
69:50:36:31:6D:73;1669293805209;47.393068;8.5293073;Unknown;10
C5:30:AD:D7:10:81;1669293803065;47.393068;8.5293073;AppleDevice;11
7F:C2:CF:EB:97:05;1669293803821;47.393068;8.5293073;Chipolo ONE Spot;12
78:42:64:6B:49:4C;1669293801490;47.393068;8.5293073;AppleDevice;13
6C:4A:85:5B:7E:6B;1669293810262;47.3930188;8.5293028;AppleDevice;14
D0:D2:B0:93:C0:82;1669293805922;47.393068;8.5293073;AppleDevice;15
D0:71:A3:96:77:FA;1669293808877;47.3930188;8.5293028;AirPods;16
3E:B5:CC:74:0E:01;1669293802280;47.393068;8.5293073;AppleDevice;17
71:4D:5E:56:75:6B;1669293802278;47.393068;8.5293073;AirPods;18
F8:04:2E:84:4E:BF;1669293810251;47.3930188;8.5293028;Unknown;19
F4:DA:76:9F:E4:97;1669293803067;47.393068;8.5293073;AirTag;20
40:CB:C0:F3:A9:B7;1669293805205;47.393068;8.5293073;AppleDevice;21
E2:4B:28:9C:0A:BB;1669293803072;47.393068;8.5293073;AppleDevice;22
DF:5E:12:9B:7F:0B;1669293802350;47.393068;8.5293073;AppleDevice;23
EC:81:93:A6:03:5A;1669293802984;47.393068;8.5293073;Unknown;24
6B:3A:B9:B1:AE:DD;1669293801583;47.393068;8.5293073;Unknown;25
69:0A:19:64:F3:2E;1669293802339;47.393068;8.5293073;AirPods;26
80:6F:B0:27:B7:8A;1669293811075;47.3929605;8.5293198;        ;27
B9:D7:13:10:10:00;1669293801532;47.393068;8.5293073;Tier;28
