macAddress;timestampInMilliSeconds;lat;lng;type;id
04:EE:03:19:3E:9B;1669209445085;47.3931431;8.5292228;        ;1
64:DA:E6:E1:38:91;1669209445991;47.3931431;8.5292228;AppleDevice;2
CA:3E:AE:B7:25:3E;1669209447272;47.3931431;8.5292228;AppleDevice;3
46:68:4A:AA:22:4D;1669209451745;47.393079;8.5291918;Galaxy SmartTag+;4
2E:7A:3A:B2:F7:7D;1669209444497;47.3931431;8.5292228;Unknown;5
58:C4:86:79:DE:5D;1669209447301;47.3931431;8.5292228;AirPods;6
C7:87:C8:35:8D:45;1669209455417;47.3930244;8.529149;AppleDevice;7
7B:88:6A:65:39:32;1669209446004;47.3931431;8.5292228;Chipolo ONE Spot;8
47:3E:94:DF:8B:FE;1669209448985;47.393079;8.5291918;AppleDevice;9
EC:A9:07:0C:4E:18;1669209444417;47.3931431;8.5292228;AppleDevice;10
EC:81:93:56:99:F8;1669209452464;47.393079;8.5291918;Unknown;11
48:F8:DF:74:3B:59;1669209453233;47.393079;8.5291918;AppleDevice;12
71:53:17:77:12:AD;1669209446009;47.3931431;8.5292228;Chipolo ONE Spot;13
48:E0:64:AE:25:F8;1669209448941;47.393079;8.5291918;AppleDevice;14
D0:D2:B0:93:C0:82;1669209448975;47.393079;8.5291918;AppleDevice;15
EC:81:93:A6:03:5A;1669209443786;47.3931431;8.5292228;Unknown;16
78:06:84:32:B9:23;1669209447310;47.3931431;8.5292228;Unknown;17
D2:6C:38:F5:F5:40;1669209448969;47.393079;8.5291918;AirTag;18
7C:9C:28:2F:B0:B4;1669209448956;47.393079;8.5291918;AirTag;19
56:27:03:C9:3C:75;1669209448075;47.3931431;8.5292228;AirPods;20
3E:B5:CC:74:0E:01;1669209444413;47.3931431;8.5292228;AppleDevice;21
40:CB:C0:F3:A9:B7;1669209445956;47.3931431;8.5292228;AppleDevice;22
74:50:86:E7:94:9D;1669209454747;47.3930244;8.529149;AirPods;23
C3:78:27:1A:C2:87;1669209451018;47.393079;8.5291918;AppleDevice;24
1D:47:54:0D:DF:48;1669209449479;47.393079;8.5291918;Unknown;25
24:4B:03:30:19:5C;1669209451055;47.393079;8.5291918;Unknown;26
B9:D7:13:10:10:00;1669209443774;47.3931431;8.5292228;Tier;27
1A:8B:A3:71:30:BC;1669209443771;47.3931431;8.5292228;AppleDevice;28
50:DE:06:82:10:9F;1669209448887;47.393079;8.5291918;AppleDevice;29
6B:D8:03:A8:7D:8C;1669209455424;47.3930244;8.529149;AppleDevice;30
B0:22:7A:AC:42:6D;1669209444392;47.3931431;8.5292228;Unknown;31
E0:0E:E4:36:3B:C1;1669209443781;47.3931431;8.5292228;Unknown;32
68:BD:78:DC:6F:0E;1669209454671;47.3930244;8.529149;LE-Saras Bose;33
61:4C:F6:11:4B:20;1669209452472;47.393079;8.5291918;Unknown;34
20:30:E4:39:F7:39;1669209445097;47.3931431;8.5292228;AppleDevice;35
