macAddress;timestampInMilliSeconds;lat;lng;type;id
3C:68:53:4E:E7:A1;1669888056267;47.3926598;8.5292138;AppleDevice;75
DB:B4:C9:21:84:BF;1669888056034;47.3926598;8.5292138;AppleDevice;76
DB:EE:05:2C:9F:97;1669888057578;47.3926598;8.5292138;Tile;77
6C:4A:85:01:AA:18;1669888055967;47.3926598;8.5292138;AppleDevice;78
6C:CE:44:48:0C:08;1669888055268;47.3926598;8.5292138;Unknown;79
FB:D0:C3:B7:CB:FB;1669888057151;47.3926598;8.5292138;AppleDevice;80
D9:7E:5C:28:14:0D;1669888057463;47.3926598;8.5292138;AppleDevice;81
2D:8F:15:74:42:EA;1669888055371;47.3926598;8.5292138;Unknown;82
EB:D9:2E:5B:EA:27;1669888055302;47.3926598;8.5292138;AppleDevice;83
7B:3D:72:FA:4D:06;1669888057706;47.3926598;8.5292138;Chipolo ONE Spot;84
3F:01:08:12:62:5D;1669888055285;47.3926598;8.5292138;AppleDevice;85
C0:1A:A2:33:0C:E5;1669888055464;47.3926598;8.5292138;Chipolo ONE Spot;86
3B:E8:33:B8:C3:75;1669888055963;47.3926598;8.5292138;AppleDevice;87
F6:1A:D2:35:03:78;1669888055519;47.3926598;8.5292138;AppleDevice;88
EC:A9:07:0A:AA:F8;1669888055624;47.3926598;8.5292138;AppleDevice;89
72:B5:98:F7:62:CD;1669888058520;47.3925837;8.5292065;AppleDevice;90
29:19:0C:5E:D2:04;1669888055540;47.3926598;8.5292138;AppleDevice;91
54:9F:0C:F7:42:D3;1669888056783;47.3926598;8.5292138;AirPods;92
DD:2E:2B:FD:EB:E6;1669888055930;47.3926598;8.5292138;AppleDevice;93
68:27:37:B3:BE:37;1669888055832;47.3926598;8.5292138;[TV] Samsung 7 Series (55);94
C5:09:47:BD:66:9D;1669888055516;47.3926598;8.5292138;AppleDevice;95
32:12:B5:CB:58:62;1669888061190;47.3925837;8.5292065;Unknown;96
FA:24:7E:38:9B:AA;1669888056936;47.3926598;8.5292138;AppleDevice;97
69:F1:E7:22:5B:C1;1669888055340;47.3926598;8.5292138;Chipolo ONE Spot;98
4A:9D:D7:0B:97:E3;1669888057639;47.3926598;8.5292138;AppleDevice;99
4D:B3:D8:6C:09:D1;1669888055470;47.3926598;8.5292138;Chipolo ONE Spot;100
56:4E:57:BD:67:6C;1669888055369;47.3926598;8.5292138;AirTag;101
2B:0C:74:EF:1E:DB;1669888055309;47.3926598;8.5292138;Unknown;102
5D:BD:76:21:58:07;1669888056272;47.3926598;8.5292138;AirTag;103
4F:ED:71:65:2A:AB;1669888056765;47.3926598;8.5292138;Galaxy SmartTag+;104
3C:59:D2:A4:B5:F9;1669888055405;47.3926598;8.5292138;AppleDevice;105
75:F4:EC:15:27:B5;1669888058089;47.3926598;8.5292138;AirTag;106
74:B3:FC:84:DA:C9;1669888058166;47.3926598;8.5292138;Chipolo ONE Spot;107
57:2B:64:7C:5C:1B;1669888055481;47.3926598;8.5292138;Jabra Evolve2 65;108
08:23:69:60:59:67;1669888055491;47.3926598;8.5292138;AppleDevice;109
D8:E4:8F:5C:F5:11;1669888057595;47.3926598;8.5292138;AppleDevice;110
EC:81:93:67:56:6E;1669888055884;47.3926598;8.5292138;Unknown;111
C6:F2:42:A2:74:F5;1669888056259;47.3926598;8.5292138;AppleDevice;112
2B:A8:21:7F:3E:DE;1669888057057;47.3926598;8.5292138;Unknown;113
67:53:C6:24:2B:E0;1669888055704;47.3926598;8.5292138;Chipolo ONE Spot;114
C0:28:8D:D6:2E:6D;1669888055854;47.3926598;8.5292138;Unknown;115
E6:1E:68:4C:40:07;1669888055957;47.3926598;8.5292138;Tile;116
42:5B:22:C9:6C:13;1669888060065;47.3925837;8.5292065;AppleDevice;117
80:47:86:60:0A:9D;1669888055392;47.3926598;8.5292138;Unknown;118
24:4B:03:30:19:5C;1669888055670;47.3926598;8.5292138;Unknown;119
DA:BC:54:FA:A1:12;1669888056558;47.3926598;8.5292138;AppleDevice;120
70:8C:7A:7A:97:5B;1669888057736;47.3926598;8.5292138;Chipolo ONE Spot;121
5E:3F:58:98:3E:03;1669888056024;47.3926598;8.5292138;AppleDevice;122
6A:A5:A8:1A:84:DD;1669888060078;47.3925837;8.5292065;AppleDevice;123
62:FB:4A:74:6F:11;1669888055367;47.3926598;8.5292138;AppleDevice;124
61:A0:EB:78:20:15;1669888055494;47.3926598;8.5292138;AirTag;125
55:F0:84:C9:07:7E;1669888058592;47.3925837;8.5292065;AppleDevice;126
44:99:23:EE:B7:10;1669888055651;47.3926598;8.5292138;AirTag;127
88:C6:26:EA:85:EF;1669888055692;47.3926598;8.5292138;Unknown;128
7C:7B:3F:72:AF:DF;1669888056084;47.3926598;8.5292138;AirPods;129
D5:6B:E5:CC:36:DF;1669888058735;47.3925837;8.5292065;AirPods;130
E8:C6:8A:DA:25:E6;1669888056159;47.3926598;8.5292138;AppleDevice;131
58:9A:DD:D7:6D:44;1669888055945;47.3926598;8.5292138;AppleDevice;132
34:3D:37:E3:85:3D;1669888055574;47.3926598;8.5292138;AppleDevice;133
C0:D6:D2:C2:F4:62;1669888058630;47.3925837;8.5292065;AppleDevice;134
E2:70:F5:5F:2F:0F;1669888055951;47.3926598;8.5292138;AppleDevice;135
68:8C:43:43:D8:78;1669888055861;47.3926598;8.5292138;AirPods;136
64:6F:8E:0C:62:C5;1669888056147;47.3926598;8.5292138;AirPods;137
D4:9D:C0:79:7E:EF;1669888057905;47.3926598;8.5292138;[TV] Samsung Q80 Series (55);138
EA:37:2C:D8:90:7B;1669888055442;47.3926598;8.5292138;Chipolo ONE Spot;139
8E:89:6B:3F:93:D3;1669888055608;47.3926598;8.5292138;ES600;140
D7:51:6F:FC:19:1D;1669888055845;47.3926598;8.5292138;AppleDevice;141
42:22:37:9F:07:A0;1669888055321;47.3926598;8.5292138;AirPods;142
44:D6:48:CF:8D:EE;1669888055299;47.3926598;8.5292138;AppleDevice;143
58:28:72:30:7D:26;1669888055663;47.3926598;8.5292138;AppleDevice;144
2E:E3:A2:0D:89:E4;1669888055477;47.3926598;8.5292138;AppleDevice;145
D5:54:7F:90:11:81;1669888057335;47.3926598;8.5292138;AirTag;146
6A:6F:1F:76:5B:A5;1669888057584;47.3926598;8.5292138;JBL TUNE130NC TWS-LE;147
4A:93:42:45:8A:F4;1669888055630;47.3926598;8.5292138;AirTag;148
27:02:1C:C7:75:B7;1669888055230;47.3926598;8.5292138;AppleDevice;149
37:44:AF:7D:E4:ED;1669888055710;47.3926598;8.5292138;AppleDevice;150
5E:4F:B5:75:BB:6C;1669888056528;47.3926598;8.5292138;AirTag;151
69:44:63:A7:ED:96;1669888055978;47.3926598;8.5292138;AirPods;152
46:DD:0E:C5:95:FC;1669888058650;47.3925837;8.5292065;AirTag;153
79:CE:D9:C9:2B:B1;1669888058527;47.3925837;8.5292065;AirTag;154
57:23:B6:82:51:7A;1669888055825;47.3926598;8.5292138;Chipolo ONE Spot;155
E0:68:FC:18:C6:83;1669888055291;47.3926598;8.5292138;Unknown;156
88:C6:26:7A:B8:FB;1669888055525;47.3926598;8.5292138;Unknown;157
00:12:6F:5A:E4:EA;1669888057760;47.3926598;8.5292138;WOBURN II;158
18:7B:77:52:BD:85;1669888066129;47.3925229;8.5291836;AppleDevice;159
6C:67:37:26:4B:92;1669888092746;47.3921393;8.5289735;AppleDevice;160
F0:70:4F:4F:C3:B5;1669888085403;47.3922787;8.5290109;Unknown;161
DB:EE:05:2C:9F:97;1669888092719;47.3921393;8.5289735;Tile;162
6C:DC:7B:B7:C2:9D;1669888089067;47.3922086;8.5289933;AirPods;163
C0:28:8D:35:9B:55;1669888089109;47.3922086;8.5289933;Unknown;164
35:6F:E0:19:B6:0E;1669888090181;47.3922086;8.5289933;AppleDevice;165
F2:8C:6E:B6:FD:48;1669888090215;47.3922086;8.5289933;AppleDevice;166
70:55:20:6E:5B:25;1669888089106;47.3922086;8.5289933;AirTag;167
64:D2:C4:E5:B4:88;1669888086819;47.3922787;8.5290109;AppleDevice;168
C5:09:47:BD:66:9D;1669888086766;47.3922787;8.5290109;AppleDevice;169
4F:83:AF:89:50:2E;1669888096179;47.3920959;8.528917;AppleDevice;170
56:4E:57:BD:67:6C;1669888085353;47.3922787;8.5290109;AirTag;171
7C:0A:3F:86:77:0D;1669888092711;47.3921393;8.5289735;Unknown;172
56:E9:5F:70:B5:82;1669888093974;47.3921393;8.5289735;AirTag;173
5D:BD:76:21:58:07;1669888085373;47.3922787;8.5290109;AirTag;174
4F:ED:71:65:2A:AB;1669888096193;47.3920959;8.528917;Galaxy SmartTag+;175
33:47:04:1E:6E:4A;1669888090149;47.3922086;8.5289933;Unknown;176
03:7B:17:77:3E:E5;1669888091553;47.3921393;8.5289735;AppleDevice;177
49:2B:1F:AC:6B:BB;1669888087990;47.3922086;8.5289933;AppleDevice;178
EC:81:93:67:56:6E;1669888085396;47.3922787;8.5290109;Unknown;179
46:DD:0E:C5:95:FC;1669888085325;47.3922787;8.5290109;AirTag;180
D0:D2:B0:81:75:AB;1669888091592;47.3921393;8.5289735;AppleDevice;181
00:12:6F:5A:E4:EA;1669888086802;47.3922787;8.5290109;WOBURN II;182
2B:CE:3C:70:3B:AA;1669888090171;47.3922086;8.5289933;Unknown;183
45:91:C5:4E:A7:AD;1669888090192;47.3922086;8.5289933;AirTag;184
5C:57:A7:0B:9E:F9;1669888096167;47.3920959;8.528917;AirPods;185
54:F6:BC:B7:13:04;1669888090112;47.3922086;8.5289933;Chipolo ONE Spot;186
6C:CE:44:48:0C:08;1669888085357;47.3922787;8.5290109;Unknown;187
