macAddress;timestampInMilliSeconds;lat;lng;type;id
1F:93:14:AE:AB:70;1669210481901;47.393068;8.5291367;AppleDevice;1
65:1C:A1:6B:07:22;1669210475338;47.3931366;8.5291352;AppleDevice;2
70:7A:CE:D2:3A:60;1669210485556;47.3930109;8.5291447;AppleDevice;3
47:3E:94:DF:8B:FE;1669210475361;47.3931366;8.5291352;Chipolo ONE Spot;4
EC:A9:07:0C:4E:18;1669210475381;47.3931366;8.5291352;AppleDevice;5
4F:5B:7A:91:5D:EB;1669210476033;47.3931366;8.5291352;AirTag;6
50:94:E8:CD:E6:13;1669210474632;47.3931366;8.5291352;Chipolo ONE Spot;7
EC:81:93:A6:03:5A;1669210475411;47.3931366;8.5291352;Unknown;8
66:D0:53:BC:0F:73;1669210481871;47.393068;8.5291367;AirTag;9
6D:5F:31:B2:82:42;1669210476794;47.3931366;8.5291352;AirPods;10
44:D1:45:98:24:E7;1669210476073;47.3931366;8.5291352;AirTag;11
55:3C:C1:E4:E1:3A;1669210476800;47.3931366;8.5291352;AppleDevice;12
6E:FC:91:83:FA:D0;1669210481886;47.393068;8.5291367;Unknown;13
3E:B5:CC:74:0E:01;1669210474641;47.3931366;8.5291352;AppleDevice;14
DC:96:DC:C1:15:ED;1669210476018;47.3931366;8.5291352;AppleDevice;15
F7:08:D3:32:33:A4;1669210479110;47.3931366;8.5291352;AppleDevice;16
D3:48:55:E2:79:E2;1669210475383;47.3931366;8.5291352;AppleDevice;17
54:6C:80:B0:1C:24;1669210481880;47.393068;8.5291367;AppleDevice;18
24:4B:03:30:19:5C;1669210476789;47.3931366;8.5291352;Unknown;19
80:47:86:60:0A:9D;1669210482642;47.393068;8.5291367;Unknown;20
64:91:80:D5:F9:66;1669210474653;47.3931366;8.5291352;AirTag;21
30:67:6C:1D:8C:82;1669210484082;47.3930109;8.5291447;AppleDevice;22
B9:D7:13:10:10:00;1669210474645;47.3931366;8.5291352;Tier;23
07:6A:EC:8E:4E:8C;1669210484086;47.3930109;8.5291447;Unknown;24
2F:A4:CC:03:4C:2A;1669210483419;47.393068;8.5291367;AppleDevice;25
1A:8B:A3:71:30:BC;1669210475355;47.3931366;8.5291352;AppleDevice;26
57:9F:B3:88:B4:9A;1669210476026;47.3931366;8.5291352;AppleDevice;27
50:DE:06:82:10:9F;1669210479104;47.3931366;8.5291352;AppleDevice;28
6F:45:7F:43:27:45;1669210482649;47.393068;8.5291367;Chipolo ONE Spot;29
EB:E3:0B:52:02:4A;1669210483385;47.393068;8.5291367;AppleDevice;30
C0:D2:F3:83:C3:C5;1669210485632;47.3930109;8.5291447;DCS-8525LH-5257;31
B0:22:7A:AC:42:6D;1669210474649;47.3931366;8.5291352;Unknown;32
20:30:E4:39:F7:39;1669210475377;47.3931366;8.5291352;AppleDevice;33
62:C2:85:85:79:CD;1669210476785;47.3931366;8.5291352;AppleDevice;34
70:B1:3D:C4:BF:39;1669210476030;47.3931366;8.5291352;Unknown;35
39:67:F3:7D:D2:1D;1669210484156;47.3930109;8.5291447;Unknown;36
88:C6:26:EA:85:EF;1669210480490;47.393068;8.5291367;Unknown;37
DF:5E:09:0F:EB:B5;1669210479087;47.3931366;8.5291352;AppleDevice;38
FA:B4:6A:C4:3B:2F;1669210476014;47.3931366;8.5291352;ENVY Photo 6200 series;39
47:E5:47:4C:15:80;1669210474642;47.3931366;8.5291352;AppleDevice;40
0F:94:87:F6:C6:C8;1669210482679;47.393068;8.5291367;AppleDevice;41
B8:4B:A3:90:6B:FD;1669210475369;47.3931366;8.5291352;ES600;42
53:3B:DC:69:1A:3D;1669210483341;47.393068;8.5291367;LE-Saras Bose;43
E0:70:EA:0F:31:25;1669210484053;47.3930109;8.5291447;Unknown;44
BA:95:9F:3F:9B:D7;1669210476065;47.3931366;8.5291352;Tier;45
5A:AB:38:65:F9:25;1669210474624;47.3931366;8.5291352;AirTag;46
F1:7F:22:0B:2A:56;1669210485568;47.3930109;8.5291447;AppleDevice;47
2F:D0:93:55:9E:04;1669210475417;47.3931366;8.5291352;AppleDevice;48
31:72:A3:B0:C9:05;1669210475375;47.3931366;8.5291352;AppleDevice;49
68:72:C3:81:98:E9;1669210475349;47.3931366;8.5291352;Unknown;50
74:3C:24:96:DC:5C;1669210474637;47.3931366;8.5291352;Unknown;51
08:BB:EB:77:3E:BD;1669210479111;47.3931366;8.5291352;Unknown;52
11:18:77:BA:2B:16;1669210474652;47.3931366;8.5291352;AppleDevice;53
00:80:25:E6:93:F9;1669210478302;47.3931366;8.5291352;Chipolo ONE Spot;54
14:7C:3E:68:61:99;1669210474659;47.3931366;8.5291352;Unknown;55
10:94:97:02:0A:20;1669210481947;47.393068;8.5291367;Unknown;56
75:70:BA:77:3E:DB;1669210474628;47.3931366;8.5291352;AirTag;57
38:18:4C:58:CE:24;1669210486258;47.3930109;8.5291447;LE_WH-CH700N;58
5A:74:9A:EA:1C:EA;1669210476832;47.3931366;8.5291352;Galaxy SmartTag+;59
E9:2C:04:B1:18:AD;1669210476054;47.3931366;8.5291352;AppleDevice;60
D1:2D:13:0C:B7:5E;1669210474633;47.3931366;8.5291352;Hue bulb Schlafzimmer;61
FF:69:75:CC:9A:12;1669210474630;47.3931366;8.5291352;AppleDevice;62
71:B5:A1:25:08:5B;1669210476040;47.3931366;8.5291352;AirPods;63
0C:B8:15:24:E4:42;1669210475993;47.3931366;8.5291352;lime-764804994982;64
8E:89:6B:3F:EF:E8;1669210476008;47.3931366;8.5291352;ES600;65
27:5E:F5:E7:18:EE;1669210515556;47.392532;8.5291933;AppleDevice;66
5C:6B:97:82:B1:2E;1669210514836;47.392532;8.5291933;AppleDevice;67
78:03:1C:A1:B4:8F;1669210508257;47.3927047;8.5292769;AppleDevice;68
31:45:BB:DA:B4:16;1669210513363;47.3926188;8.5292424;Unknown;69
64:D2:C4:B5:27:18;1669210505349;47.3927047;8.5292769;AppleDevice;70
64:56:91:02:09:1B;1669210508940;47.3926188;8.5292424;AirTag;71
88:C6:26:7A:B8:FB;1669210511859;47.3926188;8.5292424;Unknown;72
D2:6C:38:F5:F5:40;1669210505367;47.3927047;8.5292769;AirTag;73
7C:9C:28:2F:B0:B4;1669210509036;47.3926188;8.5292424;AppleDevice;74
18:DD:D7:E4:6A:24;1669210506034;47.3927047;8.5292769;AppleDevice;75
74:CB:8F:E9:20:8A;1669210511103;47.3926188;8.5292424;AppleDevice;76
56:64:12:75:43:0E;1669210505380;47.3927047;8.5292769;AppleDevice;77
54:52:45:47:D1:92;1669210506074;47.3927047;8.5292769;AirTag;78
64:C0:12:A4:B7:75;1669210506115;47.3927047;8.5292769;Unknown;79
D0:D0:03:1B:4B:69;1669210506064;47.3927047;8.5292769;Unknown;80
24:4B:03:30:19:5C;1669210505341;47.3927047;8.5292769;Unknown;81
80:47:86:60:0A:9D;1669210505991;47.3927047;8.5292769;Unknown;82
6B:4B:AB:A3:84:F6;1669210508139;47.3927047;8.5292769;AirPods;83
80:47:86:89:42:03;1669210505325;47.3927047;8.5292769;Unknown;84
6C:4A:85:23:6E:3E;1669210512569;47.3926188;8.5292424;AppleDevice;85
07:6A:EC:8E:4E:8C;1669210512577;47.3926188;8.5292424;Unknown;86
79:21:6D:78:C3:07;1669210511933;47.3926188;8.5292424;Chipolo ONE Spot;87
4F:95:03:08:F6:50;1669210504673;47.3927047;8.5292769;AppleDevice;88
37:A8:3F:FE:60:D5;1669210505399;47.3927047;8.5292769;AppleDevice;89
6C:4A:85:01:AA:18;1669210505390;47.3927047;8.5292769;AppleDevice;90
DB:EE:05:2C:9F:97;1669210508963;47.3926188;8.5292424;Tile;91
8E:89:6B:3F:EF:E8;1669210506002;47.3927047;8.5292769;ES600;92
88:C6:26:EA:85:EF;1669210507499;47.3927047;8.5292769;Unknown;93
48:1F:39:93:CB:42;1669210516258;47.392532;8.5291933;Chipolo ONE Spot;94
2A:1B:B7:A0:8F:23;1669210506057;47.3927047;8.5292769;Unknown;95
32:73:30:C5:05:B4;1669210513344;47.3926188;8.5292424;Unknown;96
45:34:43:55:D8:D4;1669210514831;47.392532;8.5291933;AirTag;97
D4:9D:C0:79:7E:EF;1669210506040;47.3927047;8.5292769;[TV] Samsung Q80 Series (55);98
D0:CC:8D:06:E2:19;1669210515531;47.392532;8.5291933;AppleDevice;99
B8:4B:A3:90:6B:FD;1669210508945;47.3926188;8.5292424;ES600;100
42:68:73:28:17:2E;1669210507446;47.3927047;8.5292769;AppleDevice;101
FD:B1:D3:32:1D:6C;1669210507482;47.3927047;8.5292769;AppleDevice;102
68:27:37:B3:BE:37;1669210504679;47.3927047;8.5292769;Unknown;103
1A:28:9B:B0:D0:5C;1669210506061;47.3927047;8.5292769;Unknown;104
2E:E3:A2:0D:89:E4;1669210512675;47.3926188;8.5292424;AppleDevice;105
27:02:1C:C7:75:B7;1669210505385;47.3927047;8.5292769;AppleDevice;106
41:4D:B5:AE:0E:D8;1669210505403;47.3927047;8.5292769;AppleDevice;107
52:B4:08:1C:43:CB;1669210508956;47.3926188;8.5292424;AirTag;108
1C:1B:FD:AC:6F:BE;1669210505394;47.3927047;8.5292769;AppleDevice;109
27:5E:F5:E7:18:EE;1669210537415;47.3922063;8.529064;AppleDevice;110
30:44:20:40:C1:62;1669210536640;47.3922063;8.529064;AppleDevice;111
61:0F:01:88:25:71;1669210538277;47.3922063;8.529064;AirPods;112
50:DE:06:96:C7:87;1669210540339;47.3921286;8.5290175;AppleDevice;113
EC:81:93:67:56:6E;1669210535218;47.3922063;8.529064;Unknown;114
E5:E6:2E:9F:A7:AD;1669210538194;47.3922063;8.529064;AppleDevice;115
00:C3:F4:F7:30:5D;1669210545480;47.3920535;8.5289869;Unknown;116
EC:81:93:6C:26:7F;1669210541115;47.3921286;8.5290175;Unknown;117
4F:26:6D:5C:F0:CD;1669210536611;47.3922063;8.529064;AppleDevice;118
D2:6C:38:F5:F5:40;1669210537409;47.3922063;8.529064;AirTag;119
00:5A:3A:59:B6:74;1669210537419;47.3922063;8.529064;Unknown;120
59:9C:DC:1E:62:60;1669210542574;47.3921286;8.5290175;AppleDevice;121
D0:D0:03:1B:4B:69;1669210535149;47.3922063;8.529064;Unknown;122
24:4B:03:30:19:5C;1669210535201;47.3922063;8.529064;Unknown;123
E5:BD:06:26:9F:50;1669210537427;47.3922063;8.529064;Unknown;124
FC:01:7C:67:CA:A4;1669210535113;47.3922063;8.529064;Unknown;125
6C:4A:85:23:6E:3E;1669210536701;47.3922063;8.529064;AppleDevice;126
20:6A:E3:B6:42:20;1669210538954;47.3922063;8.529064;AppleDevice;127
07:6A:EC:8E:4E:8C;1669210540300;47.3921286;8.5290175;Unknown;128
FC:F1:36:CE:A6:88;1669210541695;47.3921286;8.5290175;Unknown;129
15:07:83:C5:D6:F1;1669210545447;47.3920535;8.5289869;AppleDevice;130
EC:81:93:15:8A:FE;1669210546308;47.3920535;8.5289869;Unknown;131
9C:8C:6E:12:38:1C;1669210538158;47.3922063;8.529064;Unknown;132
12:F1:00:ED:8B:18;1669210537371;47.3922063;8.529064;AppleDevice;133
C0:28:8D:34:08:23;1669210538215;47.3922063;8.529064;Unknown;134
2A:1B:B7:A0:8F:23;1669210535157;47.3922063;8.529064;Unknown;135
0B:08:8F:C0:C9:C7;1669210541124;47.3921286;8.5290175;Unknown;136
C0:28:8D:35:9B:55;1669210542561;47.3921286;8.5290175;Unknown;137
75:D9:C3:15:9D:51;1669210538949;47.3922063;8.529064;AirTag;138
CC:D2:81:81:65:2F;1669210546300;47.3920535;8.5289869;AppleDevice;139
BC:7E:8B:A6:C1:BF;1669210538203;47.3922063;8.529064;Unknown;140
59:45:87:D7:02:CA;1669210545459;47.3920535;8.5289869;AirTag;141
64:D2:C4:E5:B4:88;1669210536750;47.3922063;8.529064;AppleDevice;142
D4:9D:C0:79:7E:EF;1669210537449;47.3922063;8.529064;[TV] Samsung Q80 Series (55);143
